doc,type,topic,count
1,9409,29,1
1,9410,29,1
1,9411,29,1
1,9412,29,1
1,9413,29,1
1,9414,29,1
1,9415,29,1
1,9416,29,1
1,9417,29,1
1,9418,29,1
1,9419,29,1
1,9420,29,1
1,9421,29,1
1,9422,29,1
1,9423,29,1
1,9424,29,1
1,9425,29,1
1,9426,29,1
1,9427,29,1
1,9428,29,1
1,9429,29,1
1,9430,29,1
1,9431,29,1
1,9432,29,1
1,9433,29,1
1,9434,29,1
1,9435,29,1
1,9436,29,1
1,9437,29,1
1,9438,29,1
1,9439,29,1
1,9440,29,1
1,9441,29,1
1,9442,29,1
1,9443,29,1
1,9444,29,1
1,9445,29,1
1,9446,29,1
1,9447,29,1
1,9448,29,1
1,9449,29,1
1,9450,29,1
1,9451,29,1
1,9452,29,1
1,9453,29,1
1,9454,29,1
1,9455,29,1
1,9456,29,1
1,9457,29,1
1,9458,29,1
1,9459,29,1
1,9460,29,1
1,9461,29,1
1,9462,29,1
1,9463,29,1
1,9464,29,1
1,9465,29,1
1,9466,29,1
1,9467,29,1
1,9468,29,1
1,9469,29,1
1,9470,29,1
1,9471,29,1
1,9472,29,1
1,9473,29,1
1,9474,29,1
1,9475,29,1
1,9476,29,1
1,9477,29,1
1,9478,29,1
1,9479,29,1
1,9480,29,1
1,9481,29,1
1,9482,29,1
1,9483,29,1
1,9484,29,1
1,9485,29,1
1,9486,29,1
1,9487,29,1
1,9488,29,1
1,9489,29,1
1,9490,29,1
1,9491,29,1
1,9492,29,1
1,9493,29,1
1,9494,29,1
1,9495,29,1
1,9496,29,1
1,9497,29,1
1,9498,29,1
1,9499,29,1
1,9500,29,1
1,9501,29,1
1,9502,29,1
1,9503,29,1
1,9504,29,1
1,9505,29,1
1,9506,29,1
1,9507,29,1
1,9508,29,1
1,9509,29,1
1,9510,29,1
1,9511,29,1
1,9512,29,1
1,9513,29,1
1,9514,29,1
1,9515,29,1
1,9516,29,1
1,9517,29,1
1,9518,29,1
1,9519,29,1
1,9520,29,1
1,9521,29,1
1,9522,29,1
1,9523,29,1
1,9524,29,1
1,9525,29,1
1,9526,29,1
1,9527,29,1
1,9528,29,1
1,9529,29,1
1,9530,29,1
1,9531,29,1
1,9532,29,1
1,9533,29,1
1,9534,29,1
1,9535,29,1
1,9536,29,1
1,9537,29,1
1,9538,29,1
1,9539,29,1
1,9540,29,1
1,9541,29,1
1,9542,29,1
1,9543,29,1
1,9544,29,1
1,9545,29,1
1,9546,29,1
1,9547,29,1
1,9548,29,1
1,9549,29,1
1,9550,29,1
1,9551,29,1
1,9552,29,1
1,9553,29,1
1,9554,29,1
1,9555,29,1
1,9556,29,1
1,9557,29,1
1,9558,29,1
1,9559,29,1
1,9560,29,1
1,9561,29,1
1,9562,29,1
1,9563,0,2
1,9564,29,1
1,9565,29,1
1,9566,29,1
1,9567,29,1
1,9568,29,1
1,9569,29,1
1,9570,29,1
1,9571,29,1
1,9572,29,1
1,9573,29,1
1,9574,29,1
1,9575,29,1
1,9576,29,1
1,9577,29,1
1,9578,29,1
1,9579,29,1
1,9580,29,1
1,9581,29,1
1,9582,29,1
1,9583,29,1
1,9584,29,1
1,9585,29,1
1,9586,29,1
1,9587,29,1
1,9588,29,1
1,9589,29,1
1,9590,29,1
1,9591,29,1
1,9592,29,1
1,9593,29,1
1,9594,29,1
1,9595,29,1
1,9596,29,1
1,9597,29,1
1,9598,29,1
1,9599,29,1
1,9600,29,1
1,9601,29,1
1,9602,29,1
1,9603,29,1
1,9604,29,1
1,9605,29,1
1,9606,29,1
1,9607,29,1
1,9608,29,1
1,9609,29,1
1,9610,29,1
1,9611,29,1
1,9612,29,1
1,9613,29,1
1,9614,29,1
1,9615,29,1
1,9616,29,1
1,9617,29,1
1,9618,29,1
1,9619,29,1
1,9620,29,1
1,9621,29,1
1,9622,29,1
1,9623,29,1
1,9624,29,1
1,9625,29,1
1,9626,29,1
1,9627,29,1
1,9628,29,1
1,9629,29,1
1,9630,29,1
1,9631,29,1
1,9632,29,1
1,9633,29,1
1,9634,29,1
1,9635,29,1
1,9636,29,1
1,9637,29,1
1,9638,29,1
1,9639,29,1
1,9640,29,1
1,9641,29,1
1,9642,29,1
1,9643,29,1
1,9644,29,1
1,9645,29,1
1,9646,29,1
1,9647,29,1
1,9648,29,1
1,9649,29,1
1,9650,29,1
1,9651,29,1
1,9652,29,1
1,9653,29,1
1,9654,8,2
1,9655,29,1
1,9656,29,1
1,9657,29,1
1,9658,29,1
1,9659,29,1
1,9660,29,1
1,9661,29,1
1,9662,29,1
1,9663,14,2
1,9664,29,1
1,9665,29,1
1,9666,29,1
1,9667,29,1
1,9668,29,1
1,9669,29,1
1,9670,29,1
1,9671,29,1
1,9672,29,1
1,9673,29,1
1,9674,29,1
1,9675,29,1
1,9676,29,1
1,9677,29,1
1,9678,29,1
1,9679,29,1
1,9680,29,1
1,9681,29,1
1,9682,29,1
1,9683,29,1
1,9684,29,1
1,9685,29,1
1,9686,29,1
1,9687,29,1
1,9688,29,1
1,9689,29,1
1,9690,29,1
1,9691,29,1
1,9692,29,1
1,9693,29,1
1,9694,29,1
1,9695,29,1
1,9696,29,1
1,9697,29,1
1,9698,29,1
1,9699,29,1
1,9700,29,1
1,9701,29,1
1,9702,29,1
1,9703,29,1
1,9704,29,1
1,9705,29,1
1,9706,29,1
1,9707,29,1
1,9708,29,1
1,9709,29,1
1,9710,29,1
1,9711,29,1
1,9712,29,1
1,9713,29,1
1,9714,29,1
1,9715,29,1
1,9716,29,1
1,9717,29,1
1,9718,29,1
1,9719,29,1
1,9720,29,1
1,9721,29,1
1,9722,29,1
1,9723,29,1
1,9724,29,1
1,9725,29,1
1,9726,29,1
1,9727,29,1
1,9728,29,1
1,9729,29,1
1,9730,29,1
1,9731,29,1
1,9732,29,1
1,9733,29,1
1,9734,29,1
1,9735,29,1
1,9736,29,1
1,9737,29,1
1,9738,29,1
1,9739,29,1
1,9740,29,1
1,9741,29,1
1,9742,29,1
1,9743,29,1
1,9744,29,1
1,9745,29,1
1,9746,29,1
1,9747,29,1
1,9748,29,1
1,9749,29,1
1,9750,29,1
1,9751,29,1
1,9752,29,1
1,9753,29,1
1,9754,29,1
1,9755,29,1
1,9756,29,1
1,9757,29,1
1,9758,29,1
1,9759,29,1
1,9760,29,1
1,9761,29,1
1,9762,29,1
1,9763,29,1
1,9764,29,1
1,9765,29,1
1,9766,29,1
1,9767,29,1
1,9768,29,1
1,9769,29,1
1,9770,29,1
1,9771,29,1
1,9772,29,1
1,9773,29,1
1,9774,29,1
1,9775,29,1
1,9776,29,1
1,9777,29,1
1,9778,29,1
1,9779,29,1
1,9780,29,1
1,9781,29,1
1,9782,29,1
1,9783,29,1
1,9784,29,1
1,9785,29,1
1,9786,29,1
1,9787,29,1
1,9788,29,1
1,9789,29,1
1,9790,29,1
1,9791,29,1
1,9792,29,1
1,9793,29,1
1,9794,29,1
1,9795,29,1
1,9796,29,1
1,9797,29,1
1,9798,29,1
1,9799,29,1
1,9800,29,1
1,9801,29,1
1,9802,29,1
1,9803,29,1
1,9804,29,1
1,9805,29,1
1,9806,29,1
1,9807,29,1
1,9808,29,1
1,9809,29,1
1,9810,29,1
1,9811,29,1
1,9812,29,1
1,9813,29,1
1,9814,29,1
1,9815,29,1
1,9816,29,1
1,9817,29,1
1,9818,29,1
1,9819,29,1
1,9820,29,1
1,9821,29,1
1,9822,29,1
1,9823,29,1
1,9824,29,1
1,9825,29,1
1,9826,29,1
1,9827,29,1
1,9828,29,1
1,9829,29,1
1,9830,29,1
1,9831,29,1
1,9832,29,1
1,9833,29,1
1,9834,29,1
1,9835,29,1
1,9836,29,1
1,9837,29,1
1,9838,29,1
1,9839,29,1
1,9840,29,1
1,9841,29,1
1,9842,29,1
1,9843,29,1
1,9844,29,1
1,9845,29,1
1,9846,29,1
1,9847,29,1
1,9848,29,1
1,9849,29,1
1,9850,29,1
1,9851,29,1
1,9852,29,1
1,9853,29,1
1,9854,29,1
1,9855,29,1
1,9856,29,1
1,9857,29,1
1,9858,29,1
1,9859,29,1
1,9860,29,1
1,9861,29,1
1,9862,29,1
1,9863,29,1
1,9864,29,1
1,9865,29,1
1,9866,29,1
1,9867,29,1
1,9868,29,1
1,9869,29,1
1,9870,29,1
1,9871,29,1
1,9872,29,1
1,9873,29,1
1,9874,29,1
1,9875,29,1
1,9876,29,1
1,9877,29,1
1,9878,29,1
1,9879,29,1
1,9880,29,1
1,9881,29,1
1,9882,29,1
1,9883,29,1
1,9884,29,1
1,9885,29,1
1,9886,29,1
1,9887,29,1
1,9888,29,1
1,9889,29,1
1,9890,29,1
1,9891,29,1
1,9892,29,1
1,9893,29,1
1,9894,29,1
1,9895,29,1
1,9896,29,1
1,9897,29,1
1,9898,29,1
1,9899,29,1
1,9900,29,1
1,9901,29,1
1,9902,29,1
1,9903,29,1
1,9904,29,1
1,9905,29,1
1,9906,29,1
1,9907,29,1
1,9908,29,1
1,9909,29,1
1,9910,29,1
1,9911,29,1
1,9912,29,1
1,9913,29,1
1,9914,29,1
1,9915,39,2
1,9916,29,1
1,9917,29,1
1,9918,29,1
1,9919,29,1
1,9920,29,1
1,9921,29,1
1,9922,29,1
1,9923,29,1
1,9924,29,1
1,9925,29,1
1,9926,29,1
1,9927,29,1
1,9928,29,1
1,9929,29,1
1,9930,29,1
1,9931,29,1
1,9932,29,1
1,9933,29,1
1,9934,29,1
1,9935,29,1
1,9936,29,1
1,9937,29,1
1,9938,29,1
1,9939,29,1
1,9940,29,1
1,9941,29,1
1,9942,29,1
1,9943,29,1
1,9944,29,1
1,9945,29,1
1,9946,29,1
1,9947,29,1
1,9948,29,1
1,9949,29,1
1,9950,29,1
1,9951,29,1
1,9952,29,1
1,9953,29,1
1,9954,29,1
1,9955,29,1
1,9956,29,1
1,9957,29,1
1,9958,29,1
1,9959,29,1
1,9960,29,1
1,9961,29,1
1,9962,29,1
1,9963,29,1
1,9964,29,1
1,9965,29,1
1,9966,29,1
1,9967,29,1
1,9968,29,1
1,9969,29,1
1,9970,29,1
1,9971,29,1
1,9972,29,1
1,9973,13,2
1,9974,14,2
1,9975,29,1
1,9976,29,1
1,9977,29,1
1,9978,29,1
1,9979,29,1
1,9980,29,1
1,9981,29,1
1,9982,29,1
1,9983,29,1
1,9984,29,1
1,9985,29,1
1,9986,29,1
1,9987,29,1
1,9988,29,1
1,9989,29,1
1,9990,29,1
1,9991,29,1
1,9992,29,1
1,9993,29,1
1,9994,29,1
1,9995,29,1
1,9996,29,1
1,9997,19,2
1,9998,29,1
1,9999,29,1
1,10000,29,1
1,10001,29,1
1,10002,29,1
1,10003,29,1
1,10004,29,1
1,10005,29,1
1,10006,29,1
1,10007,29,1
1,10008,29,1
1,10009,29,1
1,10010,29,1
1,10011,29,1
1,10012,29,1
1,10013,29,1
1,10014,29,1
1,10015,29,1
1,10016,29,1
1,10017,29,1
1,10018,29,1
1,10019,29,1
1,10020,29,1
1,10021,29,1
1,10022,29,1
1,10023,29,1
1,10024,29,1
1,10025,29,1
1,10026,29,1
1,10027,29,1
1,10028,29,1
1,10029,29,1
1,10030,29,1
1,10031,29,1
1,10032,29,1
1,10033,29,1
1,10034,29,1
1,10035,29,1
1,10036,29,1
1,10037,29,1
1,10038,29,1
1,10039,29,1
1,10040,29,1
1,10041,29,1
1,10042,29,1
1,10043,29,1
1,10044,29,1
1,10045,29,1
1,10046,29,1
1,10047,29,1
1,10048,29,1
1,10049,29,1
1,10050,29,1
1,10051,29,1
1,10052,29,1
1,10053,29,1
1,10054,29,1
1,10055,29,1
1,10056,29,1
1,10057,29,1
1,10058,29,1
1,10059,29,1
1,10060,29,1
1,10061,29,1
1,10062,29,1
1,10063,29,1
1,10064,29,1
1,10065,29,1
1,10066,29,1
1,10067,29,1
1,10068,29,1
1,10069,29,1
1,10070,29,1
1,10071,29,1
1,10072,29,1
1,10073,29,1
1,10074,29,1
1,10075,29,1
1,10076,29,1
1,10077,29,1
1,10078,29,1
1,10079,29,1
1,10080,29,1
1,10081,29,1
1,10082,29,1
1,10083,29,1
1,10084,29,1
1,10085,29,1
1,10086,29,1
1,10087,29,1
1,10088,29,1
1,10089,29,1
1,10090,29,1
1,10091,29,1
1,10092,29,1
1,10093,29,1
1,10094,29,1
1,10095,29,1
1,10096,29,1
1,10097,29,1
1,10098,29,1
1,10099,29,1
1,10100,29,1
1,10101,29,1
1,10102,29,1
1,10103,29,1
1,10104,29,1
1,10105,29,1
1,10106,29,1
1,10107,29,1
1,10108,29,1
1,10109,29,1
1,10110,29,1
1,10111,29,1
1,10112,29,1
1,10113,29,1
1,10114,29,1
1,10115,29,1
1,10116,29,1
1,10117,29,1
1,10118,29,1
1,10119,29,1
1,10120,29,1
1,10121,29,1
1,10122,29,1
1,10123,29,1
1,10124,29,1
1,10125,29,1
1,10126,29,1
1,10127,29,1
1,10128,29,1
1,10129,29,1
1,10130,29,1
1,10131,29,1
1,10132,29,1
1,10133,29,1
1,10134,29,1
1,10135,29,1
1,10136,29,1
1,10137,29,1
1,10138,29,1
1,10139,29,1
1,10140,29,1
1,10141,29,1
1,10142,29,1
1,10143,29,1
1,10144,29,1
1,10145,29,1
1,10146,29,1
1,10147,29,1
1,10148,29,1
1,10149,29,1
1,10150,29,1
1,10151,29,1
1,10152,29,1
1,10153,29,1
1,10154,29,1
1,10155,29,1
1,10156,29,1
1,10157,29,1
1,10158,29,1
1,10159,29,1
1,10160,29,1
1,10161,29,1
1,10162,29,1
1,10163,29,1
1,10164,29,1
1,10165,29,1
1,10166,29,1
1,10167,29,1
1,10168,29,1
1,10169,29,1
1,10170,29,1
1,10171,29,1
1,10172,29,1
1,10173,29,1
1,10174,29,1
1,10175,29,1
1,10176,29,1
1,10177,29,1
1,10178,29,1
1,10179,29,1
1,10180,29,1
1,10181,29,1
1,10182,29,1
1,10183,29,1
1,10184,29,1
1,10185,29,1
1,10186,29,1
1,10187,29,1
1,10188,29,1
1,10189,29,1
1,10190,29,1
1,10191,29,1
1,10192,29,1
1,10193,29,1
1,10194,29,1
1,10195,29,1
1,10196,29,1
1,10197,29,1
1,10198,29,1
1,10199,29,1
1,10200,29,1
1,10201,29,1
1,10202,29,1
1,10203,29,1
1,10204,29,1
1,10205,29,1
1,10206,29,1
1,10207,29,1
1,10208,29,1
1,10209,29,1
1,10210,29,1
1,10211,29,1
1,10212,29,1
1,10213,29,1
1,10214,29,1
1,10215,29,1
1,10216,29,1
1,10217,29,1
1,10218,29,1
1,10219,29,1
1,10220,29,1
1,10221,29,1
1,10222,29,1
1,10223,29,1
1,10224,29,1
1,10225,29,1
1,10226,29,1
1,10227,29,1
1,10228,29,1
1,10229,29,1
1,10230,29,1
1,10231,29,1
1,10232,29,1
1,10233,29,1
1,10234,29,1
1,10235,29,1
1,10236,29,1
1,10237,29,1
1,10238,29,1
1,10239,29,1
1,10240,29,1
1,10241,29,1
1,10242,29,1
1,10243,29,1
1,10244,29,1
1,10245,29,1
1,10246,29,1
1,10247,29,1
1,10248,29,1
1,10249,29,1
1,10250,29,1
1,10251,29,1
1,10252,29,1
1,10253,29,1
1,10254,29,1
1,10255,29,1
1,10256,29,1
1,10257,29,1
1,10258,29,1
1,10259,29,1
1,10260,29,1
1,10261,29,1
1,10262,29,1
1,10263,29,1
1,10264,29,1
1,10265,29,1
1,10266,29,1
1,10267,29,1
1,10268,29,1
1,10269,29,1
1,10270,29,1
1,10271,29,1
1,10272,29,1
1,10273,29,1
1,10274,29,1
1,10275,29,1
1,10276,29,1
1,10277,29,1
1,10278,29,1
1,10279,29,1
1,10280,29,1
1,10281,29,1
1,10282,29,1
1,10283,29,1
1,10284,29,1
1,10285,29,1
1,10286,29,1
1,10287,29,1
1,10288,29,1
1,10289,29,1
1,10290,29,1
1,10291,29,1
1,10292,29,1
1,10293,29,1
1,10294,29,1
1,10295,29,1
1,10296,29,1
1,10297,29,1
1,10298,2,2
1,10299,29,1
1,10300,29,1
1,10301,29,1
1,10302,29,1
1,10303,29,1
1,10304,29,1
1,10305,29,1
1,10306,29,1
1,10307,29,1
1,10308,29,1
1,10309,29,1
1,10310,29,1
1,10311,29,1
1,10312,29,1
1,10313,29,1
1,10314,29,1
1,10315,29,1
1,10316,29,1
1,10317,29,1
1,10318,29,1
1,10319,29,1
1,10320,29,1
1,10321,29,1
1,10322,29,1
1,10323,29,1
1,10324,29,1
1,10325,29,1
1,10326,29,1
1,10327,29,1
1,10328,29,1
1,10329,29,1
1,10330,29,1
1,10331,29,1
1,10332,29,1
1,10333,29,1
1,10334,29,1
1,10335,29,1
1,10336,29,1
1,10337,29,1
1,10338,29,1
1,10339,29,1
1,10340,29,1
1,10341,29,1
1,10342,29,1
1,10343,29,1
1,10344,29,1
1,10345,29,1
1,10346,29,1
1,10347,29,1
1,10348,29,1
1,10349,29,1
1,10350,0,2
1,10351,29,1
1,10352,29,1
1,10353,29,1
1,10354,29,1
1,10355,29,1
1,10356,29,1
1,10357,29,1
1,10358,29,1
1,10359,29,1
1,10360,29,1
1,10361,29,1
1,10362,29,1
1,10363,29,1
1,10364,29,1
1,10365,29,1
1,10366,29,1
1,10367,29,1
1,10368,29,1
1,10369,29,1
1,10370,29,1
1,10371,29,1
1,10372,29,1
1,10373,29,1
1,10374,29,1
1,10375,29,1
1,10376,29,1
1,10377,29,1
1,10378,29,1
1,10379,29,1
1,10380,29,1
1,10381,29,1
1,10382,29,1
1,10383,29,1
1,10384,29,1
1,10385,29,1
1,10386,29,1
1,10387,29,1
1,10388,29,1
1,10389,29,1
1,10390,29,1
1,10391,29,1
1,10392,29,1
1,10393,29,1
1,10394,29,1
1,10395,29,1
1,10396,29,1
1,10397,29,1
1,10398,29,1
1,10399,29,1
1,10400,29,1
1,10401,29,1
1,10402,29,1
1,10403,29,1
1,10404,29,1
1,10405,29,1
1,10406,29,1
1,10407,29,1
1,10408,29,1
1,10409,29,1
1,10410,29,1
1,10411,29,1
1,10412,29,1
1,10413,29,1
1,10414,29,1
1,10415,29,1
1,10416,29,1
1,10417,29,1
1,10418,29,1
1,10419,29,1
1,10420,29,1
1,10421,29,1
1,10422,29,1
1,10423,29,1
1,10424,29,1
1,10425,29,1
1,10426,29,1
1,10427,29,1
1,10428,29,1
1,10429,29,1
1,10430,29,1
1,10431,29,1
1,10432,29,1
1,10433,29,1
1,10434,29,1
1,10435,29,1
1,10436,29,1
1,10437,29,1
1,10438,29,1
1,10439,29,1
1,10440,29,1
1,10441,29,1
1,10442,29,1
1,10443,29,1
1,10444,29,1
1,10445,29,1
1,10446,29,1
1,10447,29,1
1,10448,29,1
1,10449,29,1
1,10450,29,1
1,10451,29,1
1,10452,29,1
1,10453,29,1
1,10454,29,1
1,10455,29,1
1,10456,29,1
1,10457,29,1
1,10458,29,1
1,10459,29,1
1,10460,29,1
1,10461,29,1
1,10462,29,1
1,10463,29,1
1,10464,29,1
1,10465,29,1
1,10466,29,1
1,10467,29,1
1,10468,29,1
1,10469,29,1
1,10470,29,1
1,10471,29,1
1,10472,29,1
1,10473,29,1
1,10474,29,1
1,10475,29,1
1,10476,29,1
1,10477,29,1
1,10478,29,1
1,10479,29,1
1,10480,29,1
1,10481,29,1
1,10482,29,1
1,10483,29,1
1,10484,29,1
1,10485,29,1
1,10486,29,1
1,10487,29,1
1,10488,29,1
1,10489,29,1
1,10490,29,1
1,10491,29,1
1,10492,29,1
1,10493,29,1
1,10494,29,1
1,10495,29,1
1,10496,29,1
1,10497,29,1
1,10498,29,1
1,10499,29,1
1,10500,29,1
1,10501,29,1
1,10502,29,1
1,10503,29,1
1,10504,29,1
1,10505,29,1
1,10506,29,1
1,10507,29,1
1,10508,29,1
1,10509,29,1
1,10510,29,1
1,10511,29,1
1,10512,29,1
1,10513,29,1
1,10514,29,1
1,10515,29,1
1,10516,29,1
1,10517,29,1
1,10518,29,1
1,10519,29,1
1,10520,29,1
1,10521,29,1
1,10522,29,1
1,10523,29,1
1,10524,29,1
1,10525,29,1
1,10526,29,1
1,10527,29,1
1,10528,29,1
1,10529,29,1
1,10530,29,1
1,10531,29,1
1,10532,29,1
1,10533,29,1
1,10534,29,1
1,10535,29,1
1,10536,29,1
1,10537,29,1
1,10538,29,1
1,10539,29,1
1,10540,29,1
1,10541,29,1
1,10542,29,1
1,10543,29,1
1,10544,29,1
1,10545,29,1
1,10546,29,1
1,10547,29,1
1,10548,29,1
1,10549,29,1
1,10550,29,1
1,10551,29,1
1,10552,29,1
1,10553,29,1
1,10554,29,1
1,10555,29,1
1,10556,29,1
1,10557,29,1
1,10558,29,1
1,10559,29,1
1,10560,29,1
1,10561,29,1
1,10562,29,1
1,10563,29,1
1,10564,29,1
1,10565,29,1
1,10566,29,1
1,10567,29,1
1,10568,29,1
1,10569,29,1
1,10570,29,1
1,10571,29,1
1,10572,29,1
1,10573,29,1
1,10574,29,1
1,10575,29,1
1,10576,29,1
1,10577,29,1
1,10578,29,1
1,10579,29,1
1,10580,29,1
1,10581,29,1
1,10582,29,1
1,10583,29,1
1,10584,29,1
1,10585,29,1
1,10586,29,1
1,10587,29,1
1,10588,29,1
1,10589,29,1
1,10590,29,1
1,10591,29,1
1,10592,29,1
1,10593,29,1
1,10594,29,1
1,10595,29,1
1,10596,29,1
1,10597,29,1
1,10598,29,1
1,10599,29,1
1,10600,29,1
1,10601,29,1
1,10602,29,1
1,10603,29,1
1,10604,29,1
1,10605,29,1
1,10606,29,1
1,10607,29,1
1,10608,29,1
1,10609,29,1
1,10610,29,1
1,10611,29,1
1,10612,29,1
1,10613,29,1
1,10614,29,1
1,10615,29,1
1,10616,29,1
1,10617,29,1
1,10618,29,1
1,10619,29,1
1,10620,29,1
1,10621,29,1
1,10622,29,1
1,10623,29,1
1,10624,29,1
1,10625,29,1
1,10626,29,1
1,10627,29,1
1,10628,29,1
1,10629,29,1
1,10630,29,1
1,10631,29,1
1,10632,29,1
1,10633,29,1
1,10634,29,1
1,10635,29,1
1,10636,29,1
1,10637,29,1
1,10638,29,1
1,10639,29,1
1,10640,29,1
1,10641,29,1
1,10642,29,1
1,10643,29,1
1,10644,29,1
1,10645,29,1
1,10646,29,1
1,10647,29,1
1,10648,29,1
1,10649,29,1
1,10650,29,1
1,10651,29,1
1,10652,29,1
1,10653,29,1
1,10654,29,1
1,10655,29,1
1,10656,29,1
1,10657,29,1
1,10658,29,1
1,10659,29,1
1,10660,29,1
1,10661,29,1
1,10662,29,1
1,10663,29,1
1,10664,29,1
1,10665,29,1
1,10666,29,1
1,10667,29,1
1,10668,29,1
1,10669,29,1
1,10670,29,1
1,10671,29,1
1,10672,29,1
1,10673,29,1
1,10674,29,1
1,10675,29,1
1,10676,29,1
1,10677,29,1
1,10678,29,1
1,10679,29,1
1,10680,29,1
1,10681,29,1
1,10682,29,1
1,10683,29,1
1,10684,29,1
1,10685,29,1
1,10686,29,1
1,10687,29,1
1,10688,29,1
1,10689,29,1
1,10690,29,1
1,10691,29,1
1,10692,29,1
1,10693,29,1
1,10694,29,1
1,10695,29,1
1,10696,29,1
1,10697,29,1
1,10698,29,1
1,10699,29,1
1,10700,29,1
1,10701,29,1
1,10702,29,1
1,10703,29,1
1,10704,29,1
1,10705,29,1
1,10706,29,1
1,10707,29,1
1,10708,29,1
1,10709,29,1
1,10710,29,1
1,10711,29,1
1,10712,29,1
1,10713,29,1
1,10714,29,1
1,10715,29,1
1,10716,29,1
1,10717,29,1
1,10718,29,1
1,10719,29,1
1,10720,29,1
1,10721,29,1
1,10722,29,1
1,10723,29,1
1,10724,29,1
1,10725,29,1
1,10726,29,1
1,10727,29,1
1,10728,29,1
1,10729,29,1
1,10730,29,1
1,10731,29,1
1,10732,29,1
1,10733,29,1
1,10734,29,1
1,10735,29,1
1,10736,29,1
1,10737,29,1
1,10738,29,1
1,10739,29,1
1,10740,29,1
1,10741,29,1
1,10742,29,1
1,10743,29,1
1,10744,29,1
1,10745,29,1
1,10746,29,1
1,10747,29,1
1,10748,29,1
1,10749,29,1
1,10750,29,1
1,10751,29,1
1,10752,29,1
1,10753,29,1
1,10754,29,1
1,10755,29,1
1,10756,29,1
1,10757,29,1
1,10758,29,1
1,10759,29,1
1,10760,29,1
1,10761,29,1
1,10762,29,1
1,10763,29,1
1,10764,29,1
1,10765,29,1
1,10766,29,1
1,10767,29,1
1,10768,29,1
1,10769,29,1
1,10770,29,1
1,10771,29,1
1,10772,29,1
1,10773,29,1
1,10774,29,1
1,10775,29,1
1,10776,29,1
1,10777,29,1
1,10778,29,1
1,10779,29,1
1,10780,29,1
1,10781,29,1
1,10782,29,1
1,10783,29,1
1,10784,29,1
1,10785,29,1
1,10786,29,1
1,10787,29,1
1,10788,29,1
1,10789,29,1
1,10790,29,1
1,10791,29,1
1,10792,29,1
1,10793,29,1
1,10794,29,1
1,10795,29,1
1,10796,29,1
1,10797,29,1
1,10798,29,1
1,10799,29,1
1,10800,29,1
1,10801,29,1
1,10802,29,1
1,10803,29,1
1,10804,29,1
1,10805,29,1
1,10806,29,1
1,10807,29,1
1,10808,29,1
1,10809,29,1
1,10810,29,1
1,10811,29,1
1,10812,29,1
1,10813,29,1
1,10814,29,1
1,10815,29,1
1,10816,29,1
1,10817,29,1
1,10818,29,1
1,10819,29,1
1,10820,29,1
1,10821,29,1
1,10822,29,1
1,10823,29,1
1,10824,29,1
1,10825,29,1
1,10826,29,1
1,10827,29,1
1,10828,29,1
1,10829,29,1
1,10830,29,1
1,10831,29,1
1,10832,29,1
1,10833,29,1
1,10834,29,1
1,10835,29,1
1,10836,29,1
1,10837,29,1
1,10838,29,1
1,10839,29,1
1,10840,29,1
1,10841,29,1
1,10842,29,1
1,10843,29,1
1,10844,29,1
1,10845,29,1
1,10846,29,1
1,10847,29,1
1,10848,29,1
1,10849,29,1
1,10850,29,1
1,10851,29,1
1,10852,29,1
1,10853,29,1
1,10854,29,1
1,10855,29,1
1,10856,29,1
1,10857,29,1
1,10858,29,1
1,10859,29,1
1,10860,29,1
1,10861,29,1
1,10862,29,1
1,10863,29,1
1,10864,29,1
1,10865,29,1
1,10866,29,1
1,10867,29,1
1,10868,29,1
1,10869,29,1
1,10870,29,1
1,10871,29,1
1,10872,29,1
1,10873,29,1
1,10874,29,1
1,10875,29,1
1,10876,29,1
1,10877,29,1
1,10878,29,1
1,10879,29,1
1,10880,29,1
1,10881,29,1
1,10882,29,1
1,10883,29,1
1,10884,29,1
1,10885,29,1
1,10886,29,1
1,10887,29,1
1,10888,29,1
1,10889,29,1
1,10890,29,1
1,10891,29,1
1,10892,29,1
1,10893,29,1
1,10894,29,1
1,10895,29,1
1,10896,29,1
1,10897,29,1
1,10898,29,1
1,10899,29,1
1,10900,29,1
1,10901,29,1
1,10902,29,1
1,10903,29,1
1,10904,29,1
1,10905,29,1
1,10906,29,1
1,10907,29,1
1,10908,29,1
1,10909,29,1
1,10910,29,1
1,10911,29,1
1,10912,29,1
1,10913,29,1
1,10914,29,1
1,10915,29,1
1,10916,29,1
1,10917,29,1
1,10918,29,1
1,10919,29,1
1,10920,29,1
1,10921,29,1
1,10922,29,1
1,10923,29,1
1,10924,29,1
1,10925,29,1
1,10926,29,1
1,10927,29,1
1,10928,29,1
1,10929,29,1
1,10930,29,1
1,10931,29,1
1,10932,29,1
1,10933,29,1
1,10934,29,1
1,10935,29,1
1,10936,29,1
1,10937,29,1
1,10938,29,1
1,10939,29,1
1,10940,29,1
1,10941,29,1
1,10942,29,1
1,10943,29,1
1,10944,29,1
1,10945,29,1
1,10946,29,1
1,10947,29,1
1,10948,29,1
1,10949,29,1
1,10950,29,1
1,10951,29,1
1,10952,29,1
1,10953,29,1
1,10954,29,1
1,10955,29,1
1,10956,29,1
1,10957,29,1
1,10958,29,1
1,10959,29,1
1,10960,29,1
1,10961,29,1
1,10962,29,1
